State_Name District_Name Crop_Year Season Crop Area Production
AndhraPradesh ANANTAPUR 2001 Kharif Smallmillets 1434 627
AndhraPradesh ANANTAPUR 2001 Kharif Sunflower 51610 33580
AndhraPradesh ANANTAPUR 2001 Kharif Urad 487 176
AndhraPradesh ANANTAPUR 2001 Rabi ArharTur 5 1
AndhraPradesh ANANTAPUR 2001 Rabi Bajra 27 9
AndhraPradesh ANANTAPUR 2001 Rabi Drychillies 108 168
AndhraPradesh ANANTAPUR 2001 Rabi Gram 47894 50145
AndhraPradesh ANANTAPUR 2001 Rabi Groundnut 18773 29192
AndhraPradesh ANANTAPUR 2001 Rabi Horsegram 417 226
AndhraPradesh ANANTAPUR 2001 Rabi Jowar 15170 17446
AndhraPradesh ANANTAPUR 2001 Rabi Linseed 5 1
AndhraPradesh ANANTAPUR 2001 Rabi Maize 447 2893
AndhraPradesh ANANTAPUR 2001 Rabi Moong(GreenGram) 40 12
AndhraPradesh ANANTAPUR 2001 Rabi Onion 380 8465
AndhraPradesh ANANTAPUR 2001 Rabi OtherRabipulses 1 1
AndhraPradesh ANANTAPUR 2001 Rabi Ragi 544 725
AndhraPradesh ANANTAPUR 2001 Rabi Rice 38119 108906
AndhraPradesh ANANTAPUR 2001 Rabi Safflower 3768 528
AndhraPradesh ANANTAPUR 2001 Rabi Sesamum 2 1
AndhraPradesh ANANTAPUR 2001 Rabi Urad 127 86
AndhraPradesh ANANTAPUR 2001 Rabi Wheat 307 213
AndhraPradesh ANANTAPUR 2001 WholeYear Arecanut 257 430
AndhraPradesh ANANTAPUR 2001 WholeYear Banana 1582 462
AndhraPradesh ANANTAPUR 2001 WholeYear Coconut 851 3053700
AndhraPradesh ANANTAPUR 2001 WholeYear Coriander 4741 1119
AndhraPradesh ANANTAPUR 2001 WholeYear Sugarcane 490 42470
AndhraPradesh ANANTAPUR 2001 WholeYear Sweetpotato 31 411
AndhraPradesh ANANTAPUR 2001 WholeYear Tobacco 111 111
AndhraPradesh ANANTAPUR 2001 WholeYear Turmeric 8 40
AndhraPradesh ANANTAPUR 2002 Kharif ArharTur 33454 6557
AndhraPradesh ANANTAPUR 2002 Kharif Bajra 1925 581
AndhraPradesh ANANTAPUR 2002 Kharif Castorseed 2050 416
AndhraPradesh ANANTAPUR 2002 Kharif Cotton(lint) 7638 7144
AndhraPradesh ANANTAPUR 2002 Kharif Drychillies 2737 6128
AndhraPradesh ANANTAPUR 2002 Kharif Groundnut 732262 259953
AndhraPradesh ANANTAPUR 2002 Kharif Horsegram 947 140
AndhraPradesh ANANTAPUR 2002 Kharif Jowar 2906 4545
AndhraPradesh ANANTAPUR 2002 Kharif Korra 1000 100
AndhraPradesh ANANTAPUR 2002 Kharif Maize 3541 3431
AndhraPradesh ANANTAPUR 2002 Kharif Moong(GreenGram) 1150 174
AndhraPradesh ANANTAPUR 2002 Kharif Onion 776 8432
AndhraPradesh ANANTAPUR 2002 Kharif OtherKharifpulses 490 47
AndhraPradesh ANANTAPUR 2002 Kharif Ragi 5157 12140
AndhraPradesh ANANTAPUR 2002 Kharif Rice 29066 66329
AndhraPradesh ANANTAPUR 2002 Kharif Smallmillets 919 180
AndhraPradesh ANANTAPUR 2002 Kharif Soyabean 51 0
AndhraPradesh ANANTAPUR 2002 Kharif Sunflower 60319 22149
AndhraPradesh ANANTAPUR 2002 Kharif Urad 32 2
AndhraPradesh ANANTAPUR 2002 Rabi Bajra 129 39
AndhraPradesh ANANTAPUR 2002 Rabi Drychillies 83 161
AndhraPradesh ANANTAPUR 2002 Rabi Gram 54264 20186
AndhraPradesh ANANTAPUR 2002 Rabi Groundnut 17529 18651
AndhraPradesh ANANTAPUR 2002 Rabi Horsegram 1859 688
AndhraPradesh ANANTAPUR 2002 Rabi Jowar 12676 11497
AndhraPradesh ANANTAPUR 2002 Rabi Linseed 8 2
AndhraPradesh ANANTAPUR 2002 Rabi Maize 1288 8933
AndhraPradesh ANANTAPUR 2002 Rabi Moong(GreenGram) 4 1
AndhraPradesh ANANTAPUR 2002 Rabi Onion 401 7192
AndhraPradesh ANANTAPUR 2002 Rabi Ragi 417 517
AndhraPradesh ANANTAPUR 2002 Rabi Rice 10960 20462
AndhraPradesh ANANTAPUR 2002 Rabi Safflower 2594 340
AndhraPradesh ANANTAPUR 2002 Rabi Smallmillets 10 2
AndhraPradesh ANANTAPUR 2002 Rabi Urad 408 236
AndhraPradesh ANANTAPUR 2002 Rabi Wheat 362 333
AndhraPradesh ANANTAPUR 2002 WholeYear Arecanut 263 379
AndhraPradesh ANANTAPUR 2002 WholeYear Banana 19 1006
AndhraPradesh ANANTAPUR 2002 WholeYear Beans&Mutter(Vegetable) 1 5
AndhraPradesh ANANTAPUR 2002 WholeYear Bhindi 126 938
AndhraPradesh ANANTAPUR 2002 WholeYear Brinjal 1026 10162
AndhraPradesh ANANTAPUR 2002 WholeYear CitrusFruit 788 4000
AndhraPradesh ANANTAPUR 2002 WholeYear Coconut 869 3691149
AndhraPradesh ANANTAPUR 2002 WholeYear Coriander 3914 481
AndhraPradesh ANANTAPUR 2002 WholeYear Cucumber 18 0
AndhraPradesh ANANTAPUR 2002 WholeYear Grapes 111 2075
AndhraPradesh ANANTAPUR 2002 WholeYear Mango 3968 26176
AndhraPradesh ANANTAPUR 2002 WholeYear Orange 13767 112541
AndhraPradesh ANANTAPUR 2002 WholeYear otherfibres 132 0
AndhraPradesh ANANTAPUR 2002 WholeYear OtherFreshFruits 2418 1552
AndhraPradesh ANANTAPUR 2002 WholeYear OtherVegetables 1767 0
AndhraPradesh ANANTAPUR 2002 WholeYear Papaya 1544 201409
AndhraPradesh ANANTAPUR 2002 WholeYear PomeFruit 1207 62789
AndhraPradesh ANANTAPUR 2002 WholeYear Potato 2 17
AndhraPradesh ANANTAPUR 2002 WholeYear Sugarcane 329 22481
AndhraPradesh ANANTAPUR 2002 WholeYear Sweetpotato 50 540
AndhraPradesh ANANTAPUR 2002 WholeYear Tobacco 51 90
AndhraPradesh ANANTAPUR 2002 WholeYear Tomato 3356 16627
AndhraPradesh ANANTAPUR 2003 Kharif ArharTur 41178 6959
AndhraPradesh ANANTAPUR 2003 Kharif Bajra 2280 378
AndhraPradesh ANANTAPUR 2003 Kharif Castorseed 1927 805
AndhraPradesh ANANTAPUR 2003 Kharif Cotton(lint) 4212 4262
AndhraPradesh ANANTAPUR 2003 Kharif Drychillies 2920 10702
AndhraPradesh ANANTAPUR 2003 Kharif Groundnut 670935 187862
AndhraPradesh ANANTAPUR 2003 Kharif Horsegram 492 54
AndhraPradesh ANANTAPUR 2003 Kharif Jowar 12487 30830
AndhraPradesh ANANTAPUR 2003 Kharif Korra 1245 229
AndhraPradesh ANANTAPUR 2003 Kharif Maize 6246 10718
AndhraPradesh ANANTAPUR 2003 Kharif Moong(GreenGram) 1216 662
AndhraPradesh ANANTAPUR 2003 Kharif Onion 846 13250
AndhraPradesh ANANTAPUR 2003 Kharif OtherKharifpulses 340 15
AndhraPradesh ANANTAPUR 2003 Kharif Ragi 3353 3547
AndhraPradesh ANANTAPUR 2003 Kharif Rice 17515 44891
AndhraPradesh ANANTAPUR 2003 Kharif Samai 245 83
AndhraPradesh ANANTAPUR 2003 Kharif Smallmillets 1420 299
AndhraPradesh ANANTAPUR 2003 Kharif Soyabean 16 18
AndhraPradesh ANANTAPUR 2003 Kharif Sunflower 74525 29572
AndhraPradesh ANANTAPUR 2003 Kharif Urad 82 51
AndhraPradesh ANANTAPUR 2003 Rabi Bajra 113 19
AndhraPradesh ANANTAPUR 2003 Rabi Drychillies 91 190
AndhraPradesh ANANTAPUR 2003 Rabi Gram 51461 15438
AndhraPradesh ANANTAPUR 2003 Rabi Groundnut 15060 19819
AndhraPradesh ANANTAPUR 2003 Rabi Horsegram 1560 844
AndhraPradesh ANANTAPUR 2003 Rabi Jowar 21391 19444
AndhraPradesh ANANTAPUR 2003 Rabi Linseed 7 2
AndhraPradesh ANANTAPUR 2003 Rabi Maize 1212 6787
AndhraPradesh ANANTAPUR 2003 Rabi Moong(GreenGram) 22 7
AndhraPradesh ANANTAPUR 2003 Rabi Onion 535 11180
AndhraPradesh ANANTAPUR 2003 Rabi OtherRabipulses 17 3
AndhraPradesh ANANTAPUR 2003 Rabi Ragi 614 986
AndhraPradesh ANANTAPUR 2003 Rabi Rice 10826 25463
AndhraPradesh ANANTAPUR 2003 Rabi Safflower 307 11
AndhraPradesh ANANTAPUR 2003 Rabi Smallmillets 70 13
AndhraPradesh ANANTAPUR 2003 Rabi Wheat 414 123
AndhraPradesh ANANTAPUR 2003 WholeYear Arecanut 266 189
AndhraPradesh ANANTAPUR 2003 WholeYear Banana 36 1302
AndhraPradesh ANANTAPUR 2003 WholeYear Bhindi 101 873
AndhraPradesh ANANTAPUR 2003 WholeYear Brinjal 1129 19414
AndhraPradesh ANANTAPUR 2003 WholeYear CitrusFruit 706 11959
AndhraPradesh ANANTAPUR 2003 WholeYear Coconut 839 3285828
AndhraPradesh ANANTAPUR 2003 WholeYear Coriander 5646 610
AndhraPradesh ANANTAPUR 2003 WholeYear Cucumber 51 0
AndhraPradesh ANANTAPUR 2003 WholeYear Grapes 118 2048
AndhraPradesh ANANTAPUR 2003 WholeYear Mango 3935 58337
AndhraPradesh ANANTAPUR 2003 WholeYear Orange 13441 224640
AndhraPradesh ANANTAPUR 2003 WholeYear OtherFreshFruits 3241 3586
AndhraPradesh ANANTAPUR 2003 WholeYear OtherVegetables 1783 0
AndhraPradesh ANANTAPUR 2003 WholeYear Papaya 1381 60038
AndhraPradesh ANANTAPUR 2003 WholeYear PomeFruit 1466 83767
AndhraPradesh ANANTAPUR 2003 WholeYear Sugarcane 454 32386
AndhraPradesh ANANTAPUR 2003 WholeYear Sweetpotato 30 217
AndhraPradesh ANANTAPUR 2003 WholeYear Tobacco 20 25
AndhraPradesh ANANTAPUR 2003 WholeYear Tomato 2827 17509
AndhraPradesh ANANTAPUR 2004 Kharif ArharTur 32752 7893
AndhraPradesh ANANTAPUR 2004 Kharif Bajra 1021 403
AndhraPradesh ANANTAPUR 2004 Kharif Castorseed 1578 923
AndhraPradesh ANANTAPUR 2004 Kharif Cotton(lint) 8933 7041
AndhraPradesh ANANTAPUR 2004 Kharif Drychillies 3402 11288
AndhraPradesh ANANTAPUR 2004 Kharif Groundnut 857823 684543
AndhraPradesh ANANTAPUR 2004 Kharif Horsegram 421 121
AndhraPradesh ANANTAPUR 2004 Kharif Jowar 4300 5693
AndhraPradesh ANANTAPUR 2004 Kharif Maize 3495 10031
AndhraPradesh ANANTAPUR 2004 Kharif Moong(GreenGram) 1464 545
AndhraPradesh ANANTAPUR 2004 Kharif Onion 1324 24824
AndhraPradesh ANANTAPUR 2004 Kharif OtherKharifpulses 1605 172
AndhraPradesh ANANTAPUR 2004 Kharif Ragi 3166 5860
AndhraPradesh ANANTAPUR 2004 Kharif Rice 24335 85051
AndhraPradesh ANANTAPUR 2004 Kharif Smallmillets 661 307
AndhraPradesh ANANTAPUR 2004 Kharif Soyabean 1131 691
AndhraPradesh ANANTAPUR 2004 Kharif Sunflower 56819 34209
AndhraPradesh ANANTAPUR 2004 Kharif Urad 76 37
AndhraPradesh ANANTAPUR 2004 Rabi Bajra 62 24
AndhraPradesh ANANTAPUR 2004 Rabi Drychillies 155 754
AndhraPradesh ANANTAPUR 2004 Rabi Gram 42106 9516
AndhraPradesh ANANTAPUR 2004 Rabi Groundnut 14500 21736
AndhraPradesh ANANTAPUR 2004 Rabi Horsegram 226 30
AndhraPradesh ANANTAPUR 2004 Rabi Jowar 11871 14269
AndhraPradesh ANANTAPUR 2004 Rabi Linseed 34 4
AndhraPradesh ANANTAPUR 2004 Rabi Maize 3572 25822
AndhraPradesh ANANTAPUR 2004 Rabi Moong(GreenGram) 3 1
AndhraPradesh ANANTAPUR 2004 Rabi Onion 234 4830
AndhraPradesh ANANTAPUR 2004 Rabi Ragi 397 897
AndhraPradesh ANANTAPUR 2004 Rabi Rice 9240 21622
AndhraPradesh ANANTAPUR 2004 Rabi Safflower 186 10
AndhraPradesh ANANTAPUR 2004 Rabi Smallmillets 36 17
AndhraPradesh ANANTAPUR 2004 Rabi Sunflower 27228 9530
AndhraPradesh ANANTAPUR 2004 Rabi Wheat 393 88
AndhraPradesh ANANTAPUR 2004 WholeYear Banana 324 16897
AndhraPradesh ANANTAPUR 2004 WholeYear Coconut 837 6413350
AndhraPradesh ANANTAPUR 2004 WholeYear Coriander 2439 290
AndhraPradesh ANANTAPUR 2004 WholeYear Potato 2 20
AndhraPradesh ANANTAPUR 2004 WholeYear Sugarcane 400 34072
AndhraPradesh ANANTAPUR 2004 WholeYear Sweetpotato 33 68
AndhraPradesh ANANTAPUR 2004 WholeYear Tobacco 49 53
AndhraPradesh ANANTAPUR 2004 WholeYear Turmeric 4 36
AndhraPradesh ANANTAPUR 2005 Kharif ArharTur 35013 23704
AndhraPradesh ANANTAPUR 2005 Kharif Bajra 993 1888
AndhraPradesh ANANTAPUR 2005 Kharif Castorseed 2081 1521
AndhraPradesh ANANTAPUR 2005 Kharif Cotton(lint) 3295 3450
AndhraPradesh ANANTAPUR 2005 Kharif Drychillies 2178 6175
AndhraPradesh ANANTAPUR 2005 Kharif Groundnut 877029 362213
AndhraPradesh ANANTAPUR 2005 Kharif Horsegram 410 107
AndhraPradesh ANANTAPUR 2005 Kharif Jowar 3759 3879
AndhraPradesh ANANTAPUR 2005 Kharif Maize 5958 21538
AndhraPradesh ANANTAPUR 2005 Kharif Moong(GreenGram) 1078 747
AndhraPradesh ANANTAPUR 2005 Kharif Onion 985 17025
AndhraPradesh ANANTAPUR 2005 Kharif OtherKharifpulses 1429 301
AndhraPradesh ANANTAPUR 2005 Kharif Ragi 2303 4394
AndhraPradesh ANANTAPUR 2005 Kharif Rice 25008 69972
AndhraPradesh ANANTAPUR 2005 Kharif Smallmillets 854 455
AndhraPradesh ANANTAPUR 2005 Kharif Soyabean 421 232
AndhraPradesh ANANTAPUR 2005 Kharif Urad 69 24
AndhraPradesh ANANTAPUR 2005 Rabi Bajra 66 125
AndhraPradesh ANANTAPUR 2005 Rabi Drychillies 58 214
AndhraPradesh ANANTAPUR 2005 Rabi Gram 49105 48172
AndhraPradesh ANANTAPUR 2005 Rabi Groundnut 22006 29752
AndhraPradesh ANANTAPUR 2005 Rabi Horsegram 205 77
AndhraPradesh ANANTAPUR 2005 Rabi Jowar 12931 9970
AndhraPradesh ANANTAPUR 2005 Rabi Linseed 29 11
AndhraPradesh ANANTAPUR 2005 Rabi Maize 1435 10721
AndhraPradesh ANANTAPUR 2005 Rabi Moong(GreenGram) 16 5
AndhraPradesh ANANTAPUR 2005 Rabi Onion 381 9063
AndhraPradesh ANANTAPUR 2005 Rabi Ragi 472 752
AndhraPradesh ANANTAPUR 2005 Rabi Rice 23142 55587
AndhraPradesh ANANTAPUR 2005 Rabi Safflower 162 33
AndhraPradesh ANANTAPUR 2005 Rabi Urad 11 7
AndhraPradesh ANANTAPUR 2005 Rabi Wheat 297 175
AndhraPradesh ANANTAPUR 2005 WholeYear Arecanut 268 214
AndhraPradesh ANANTAPUR 2005 WholeYear Banana 303 16231
AndhraPradesh ANANTAPUR 2005 WholeYear Coconut 836 3358992
AndhraPradesh ANANTAPUR 2005 WholeYear Coriander 2962 900
AndhraPradesh ANANTAPUR 2005 WholeYear Sugarcane 227 20612
AndhraPradesh ANANTAPUR 2005 WholeYear Sunflower 48677 8401
AndhraPradesh ANANTAPUR 2005 WholeYear Sweetpotato 23 121
AndhraPradesh ANANTAPUR 2005 WholeYear Tobacco 1 1
AndhraPradesh ANANTAPUR 2005 WholeYear Turmeric 2 15
AndhraPradesh ANANTAPUR 2006 Kharif ArharTur 26244 3543
AndhraPradesh ANANTAPUR 2006 Kharif Bajra 620 189
AndhraPradesh ANANTAPUR 2006 Kharif Castorseed 899 451
AndhraPradesh ANANTAPUR 2006 Kharif Cotton(lint) 1506 1940
AndhraPradesh ANANTAPUR 2006 Kharif Drychillies 1754 5658
AndhraPradesh ANANTAPUR 2006 Kharif Groundnut 644007 43148
AndhraPradesh ANANTAPUR 2006 Kharif Horsegram 1021 182
AndhraPradesh ANANTAPUR 2006 Kharif Jowar 18043 7813
AndhraPradesh ANANTAPUR 2006 Kharif Maize 4877 20181
AndhraPradesh ANANTAPUR 2006 Kharif Moong(GreenGram) 788 98
AndhraPradesh ANANTAPUR 2006 Kharif Onion 869 9423
AndhraPradesh ANANTAPUR 2006 Kharif OtherKharifpulses 742 135
AndhraPradesh ANANTAPUR 2006 Kharif Ragi 2035 3696
AndhraPradesh ANANTAPUR 2006 Kharif Rice 22349 67427
AndhraPradesh ANANTAPUR 2006 Kharif Smallmillets 450 48
AndhraPradesh ANANTAPUR 2006 Kharif Urad 69 26
AndhraPradesh ANANTAPUR 2006 Rabi Bajra 141 43
AndhraPradesh ANANTAPUR 2006 Rabi Drychillies 10 37
AndhraPradesh ANANTAPUR 2006 Rabi Gram 83533 30739
AndhraPradesh ANANTAPUR 2006 Rabi Groundnut 18104 18991
AndhraPradesh ANANTAPUR 2006 Rabi Horsegram 1779 882
AndhraPradesh ANANTAPUR 2006 Rabi Jowar 24944 15440
AndhraPradesh ANANTAPUR 2006 Rabi Linseed 15 4
AndhraPradesh ANANTAPUR 2006 Rabi Maize 3120 23640
AndhraPradesh ANANTAPUR 2006 Rabi Moong(GreenGram) 139 52
AndhraPradesh ANANTAPUR 2006 Rabi Onion 167 4075
AndhraPradesh ANANTAPUR 2006 Rabi Ragi 386 532
AndhraPradesh ANANTAPUR 2006 Rabi Rice 10846 31974
AndhraPradesh ANANTAPUR 2006 Rabi Safflower 72 28
AndhraPradesh ANANTAPUR 2006 Rabi Urad 24 19
AndhraPradesh ANANTAPUR 2006 Rabi Wheat 190 50
AndhraPradesh ANANTAPUR 2006 WholeYear Arecanut 217 150
AndhraPradesh ANANTAPUR 2006 WholeYear Banana 289 14141
AndhraPradesh ANANTAPUR 2006 WholeYear Coconut 790 6404076
AndhraPradesh ANANTAPUR 2006 WholeYear Coriander 1389 385
AndhraPradesh ANANTAPUR 2006 WholeYear Sunflower 60751 23561
AndhraPradesh ANANTAPUR 2006 WholeYear Sweetpotato 25 137
AndhraPradesh ANANTAPUR 2006 WholeYear Turmeric 1 8
AndhraPradesh ANANTAPUR 2007 Kharif ArharTur 37000 17000
AndhraPradesh ANANTAPUR 2007 Kharif Cotton(lint) 3000 2000
AndhraPradesh ANANTAPUR 2007 Kharif Drychillies 2000 9000
AndhraPradesh ANANTAPUR 2007 Kharif Groundnut 876000 1102000
AndhraPradesh ANANTAPUR 2007 Kharif Jowar 4000 3000
AndhraPradesh ANANTAPUR 2007 Kharif Maize 7000 32000
AndhraPradesh ANANTAPUR 2007 Kharif Moong(GreenGram) 1000 32000
AndhraPradesh ANANTAPUR 2007 Kharif Onion 2000 38000
AndhraPradesh ANANTAPUR 2007 Kharif Ragi 2000 4000
AndhraPradesh ANANTAPUR 2007 Kharif Rice 30000 95000
AndhraPradesh ANANTAPUR 2007 Kharif Sunflower 19000 10000
AndhraPradesh ANANTAPUR 2007 Rabi Gram 75000 78000
AndhraPradesh ANANTAPUR 2007 Rabi Groundnut 21000 28000
AndhraPradesh ANANTAPUR 2007 Rabi Horsegram 1000 28000
AndhraPradesh ANANTAPUR 2007 Rabi Jowar 12000 8000
AndhraPradesh ANANTAPUR 2007 Rabi Maize 6000 48000
AndhraPradesh ANANTAPUR 2007 Rabi Rice 14000 37000
AndhraPradesh ANANTAPUR 2007 Rabi Sunflower 26000 20000
AndhraPradesh ANANTAPUR 2008 Kharif ArharTur 34067 13150
AndhraPradesh ANANTAPUR 2008 Kharif Bajra 743 1011
AndhraPradesh ANANTAPUR 2008 Kharif Castorseed 886 668
AndhraPradesh ANANTAPUR 2008 Kharif Cotton(lint) 1611 1241
AndhraPradesh ANANTAPUR 2008 Kharif Drychillies 1574 5506
AndhraPradesh ANANTAPUR 2008 Kharif Groundnut 853577 75115
AndhraPradesh ANANTAPUR 2008 Kharif Horsegram 295 165
AndhraPradesh ANANTAPUR 2008 Kharif Jowar 1782 2204
AndhraPradesh ANANTAPUR 2008 Kharif Maize 6041 20896
AndhraPradesh ANANTAPUR 2008 Kharif Moong(GreenGram) 629 245
AndhraPradesh ANANTAPUR 2008 Kharif Onion 1376 23531
AndhraPradesh ANANTAPUR 2008 Kharif OtherKharifpulses 60 30
AndhraPradesh ANANTAPUR 2008 Kharif Ragi 1460 3678
AndhraPradesh ANANTAPUR 2008 Kharif Rice 30306 94615
AndhraPradesh ANANTAPUR 2008 Kharif Smallmillets 112 88
AndhraPradesh ANANTAPUR 2008 Kharif Soyabean 182 248
AndhraPradesh ANANTAPUR 2008 Rabi Bajra 26 35
AndhraPradesh ANANTAPUR 2008 Rabi Gram 73055 68379
AndhraPradesh ANANTAPUR 2008 Rabi Groundnut 16879 24897
AndhraPradesh ANANTAPUR 2008 Rabi Horsegram 205 136
AndhraPradesh ANANTAPUR 2008 Rabi Jowar 12501 6951
AndhraPradesh ANANTAPUR 2008 Rabi Linseed 14 5
AndhraPradesh ANANTAPUR 2008 Rabi Maize 3658 32300
AndhraPradesh ANANTAPUR 2008 Rabi Onion 173 4129
AndhraPradesh ANANTAPUR 2008 Rabi Ragi 336 630
AndhraPradesh ANANTAPUR 2008 Rabi Rice 18416 49815
AndhraPradesh ANANTAPUR 2008 Rabi Safflower 113 44
AndhraPradesh ANANTAPUR 2008 Rabi Wheat 164 217
AndhraPradesh ANANTAPUR 2008 WholeYear Arecanut 325 232
AndhraPradesh ANANTAPUR 2008 WholeYear Banana 3603 160939
AndhraPradesh ANANTAPUR 2008 WholeYear Coconut 786 7141464
AndhraPradesh ANANTAPUR 2008 WholeYear Coriander 3766 1288
AndhraPradesh ANANTAPUR 2008 WholeYear Sugarcane 131 12305
AndhraPradesh ANANTAPUR 2008 WholeYear Sunflower 42268 26305
AndhraPradesh ANANTAPUR 2008 WholeYear Tobacco 99 158
AndhraPradesh ANANTAPUR 2008 WholeYear Turmeric 4 40
AndhraPradesh ANANTAPUR 2009 Kharif ArharTur 20269 5919
AndhraPradesh ANANTAPUR 2009 Kharif Bajra 1722 3167
AndhraPradesh ANANTAPUR 2009 Kharif Castorseed 1332 663
AndhraPradesh ANANTAPUR 2009 Kharif Cotton(lint) 2063 1226
AndhraPradesh ANANTAPUR 2009 Kharif Drychillies 1604 4031
AndhraPradesh ANANTAPUR 2009 Kharif Groundnut 510874 113925
AndhraPradesh ANANTAPUR 2009 Kharif Horsegram 5848 3982
AndhraPradesh ANANTAPUR 2009 Kharif Jowar 41409 25881
AndhraPradesh ANANTAPUR 2009 Kharif Maize 8852 43924
AndhraPradesh ANANTAPUR 2009 Kharif Moong(GreenGram) 448 115
AndhraPradesh ANANTAPUR 2009 Kharif Onion 1663 29811
AndhraPradesh ANANTAPUR 2009 Kharif OtherKharifpulses 57 17
AndhraPradesh ANANTAPUR 2009 Kharif Ragi 2420 3780
AndhraPradesh ANANTAPUR 2009 Kharif Rice 32226 101512
AndhraPradesh ANANTAPUR 2009 Kharif Smallmillets 1045 63
AndhraPradesh ANANTAPUR 2009 Kharif Soyabean 24 20
AndhraPradesh ANANTAPUR 2009 Kharif Urad 30 9
AndhraPradesh ANANTAPUR 2009 Rabi ArharTur 316 92
AndhraPradesh ANANTAPUR 2009 Rabi Bajra 45 83
AndhraPradesh ANANTAPUR 2009 Rabi Gram 92936 107248
AndhraPradesh ANANTAPUR 2009 Rabi Groundnut 19507 28051
AndhraPradesh ANANTAPUR 2009 Rabi Horsegram 4935 3420
AndhraPradesh ANANTAPUR 2009 Rabi Jowar 17721 14283
AndhraPradesh ANANTAPUR 2009 Rabi Maize 4615 33736
AndhraPradesh ANANTAPUR 2009 Rabi Moong(GreenGram) 8 3
AndhraPradesh ANANTAPUR 2009 Rabi Onion 230 5665
AndhraPradesh ANANTAPUR 2009 Rabi Ragi 1122 2458
AndhraPradesh ANANTAPUR 2009 Rabi Rapeseed&Mustard 8 2458
AndhraPradesh ANANTAPUR 2009 Rabi Rice 19428 46899
AndhraPradesh ANANTAPUR 2009 Rabi Safflower 46 20
AndhraPradesh ANANTAPUR 2009 Rabi Urad 17 13
AndhraPradesh ANANTAPUR 2009 Rabi Wheat 179 97
AndhraPradesh ANANTAPUR 2009 WholeYear Arecanut 356 169
AndhraPradesh ANANTAPUR 2009 WholeYear Banana 5010 265981
AndhraPradesh ANANTAPUR 2009 WholeYear Coconut 725 4247685
AndhraPradesh ANANTAPUR 2009 WholeYear Coriander 4470 1797
AndhraPradesh ANANTAPUR 2009 WholeYear Sugarcane 112 9968
AndhraPradesh ANANTAPUR 2009 WholeYear Sunflower 55286 33503
AndhraPradesh ANANTAPUR 2009 WholeYear Sweetpotato 13 77
AndhraPradesh ANANTAPUR 2009 WholeYear Tobacco 700 1179
AndhraPradesh ANANTAPUR 2010 Kharif ArharTur 66013 11156
AndhraPradesh ANANTAPUR 2010 Kharif Bajra 2010 1465
AndhraPradesh ANANTAPUR 2010 Kharif Castorseed 4328 3795
AndhraPradesh ANANTAPUR 2010 Kharif Cotton(lint) 4338 2977
AndhraPradesh ANANTAPUR 2010 Kharif Drychillies 1968 7307
AndhraPradesh ANANTAPUR 2010 Kharif Groundnut 814077 446928
AndhraPradesh ANANTAPUR 2010 Kharif Horsegram 655 317
AndhraPradesh ANANTAPUR 2010 Kharif Jowar 2606 2069
AndhraPradesh ANANTAPUR 2010 Kharif Maize 10726 51174
AndhraPradesh ANANTAPUR 2010 Kharif Mesta 32 286
AndhraPradesh ANANTAPUR 2010 Kharif Moong(GreenGram) 791 251
AndhraPradesh ANANTAPUR 2010 Kharif Onion 1620 26924
AndhraPradesh ANANTAPUR 2010 Kharif OtherKharifpulses 1	3343
AndhraPradesh ANANTAPUR 2010 Kharif Ragi 1876 3343
AndhraPradesh ANANTAPUR 2010 Kharif Rice 34973 102007
AndhraPradesh ANANTAPUR 2010 Kharif Smallmillets 371 345
AndhraPradesh ANANTAPUR 2010 Kharif Soyabean 1682 2866
AndhraPradesh ANANTAPUR 2010 Kharif Urad 14 6
AndhraPradesh ANANTAPUR 2010 Rabi Bajra 5 4
AndhraPradesh ANANTAPUR 2010 Rabi Gram 94240 73601
AndhraPradesh ANANTAPUR 2010 Rabi Groundnut 19993 34068
AndhraPradesh ANANTAPUR 2010 Rabi Horsegram 1527 860
AndhraPradesh ANANTAPUR 2010 Rabi Jowar 13274 8296
AndhraPradesh ANANTAPUR 2010 Rabi Maize 4750 43306
AndhraPradesh ANANTAPUR 2010 Rabi Moong(GreenGram) 83 29
AndhraPradesh ANANTAPUR 2010 Rabi Onion 306 8233
AndhraPradesh ANANTAPUR 2010 Rabi Ragi 556 831
AndhraPradesh ANANTAPUR 2010 Rabi Rice 24828 69394
AndhraPradesh ANANTAPUR 2010 Rabi Safflower 45 31
AndhraPradesh ANANTAPUR 2010 Rabi Urad 559 299
AndhraPradesh ANANTAPUR 2010 Rabi Wheat 131 171
AndhraPradesh ANANTAPUR 2010 WholeYear Arecanut 409 182
AndhraPradesh ANANTAPUR 2010 WholeYear Banana 4416 223825
AndhraPradesh ANANTAPUR 2010 WholeYear Coriander 5323 3604
AndhraPradesh ANANTAPUR 2010 WholeYear Potato 21 236
AndhraPradesh ANANTAPUR 2010 WholeYear Sugarcane 235 20981
AndhraPradesh ANANTAPUR 2010 WholeYear Sunflower 17615 14072
AndhraPradesh ANANTAPUR 2010 WholeYear Sweetpotato 4 51
AndhraPradesh ANANTAPUR 2010 WholeYear Tobacco 174 282
AndhraPradesh ANANTAPUR 2010 WholeYear Turmeric 13 102
AndhraPradesh ANANTAPUR 2011 Kharif ArharTur 51728 4293
